code,date,lastClosingPrice,openingPrice,top,bottom,closingPrice,tradingVolume(shares),tradingVolume(yuan),change(yuan),change(%),avg price,turnover rate,ACirculatedStockValue(yuan),aggregateMarketValue(yuan),AcirculationOfCapital(shares),BCirculationOfCapital,TotalCapital,Peratio,Pbratio,Psratio,PCFratio
300001.SZ,2011/10/10,3.5412,3.5368,3.5788,3.4969,3.5235,168575,2692117.1,-0.0177,-0.4997,15.9698,0.2756,974378458.1,3192372000,61166256,0,200400000,28.2634,2.9568,6.0224,-19.0383
300001.SZ,2011/10/11,3.5235,3.5876,3.6695,3.4704,3.5257,235863,3817569,0.0022,0.0628,16.1855,0.3856,974990120.6,3194376000,61166256,0,200400000,28.2812,2.9586,6.0261,-19.0503
300001.SZ,2011/10/12,3.5257,3.5169,3.6407,3.477,3.6319,379922,6201551.9,0.1062,3.0113,16.3232,0.6211,1004349924,3290568000,61166256,0,200400000,29.1328,3.0477,6.2076,-19.624
300001.SZ,2011/10/13,3.6319,3.6274,3.7314,3.6142,3.6938,537801,8925010.2,0.0619,1.7052,16.5954,0.8792,1021476475,3346680000,61166256,0,200400000,29.6296,3.0997,6.3135,-19.9586
300001.SZ,2011/10/14,3.6938,3.696,3.696,3.6319,3.6562,318603,5278337.2,-0.0376,-1.018,16.5671,0.5209,1011078212,3312612000,61166256,0,200400000,29.328,3.0682,6.2492,-19.7554
300001.SZ,2011/10/17,3.6562,3.7535,3.7535,3.6319,3.6827,293588,4892260.7,0.0265,0.726,16.6637,0.48,1018418162,3336660000,61166256,0,200400000,29.5409,3.0904,6.2946,-19.8988
300001.SZ,2011/10/18,3.6827,3.6695,3.6695,3.55,3.5633,258692,4220544.1,-0.1194,-3.2432,16.3149,0.4229,985388384.2,3228444000,61166256,0,200400000,28.5828,2.9902,6.0904,-19.2535
300001.SZ,2011/10/19,3.5633,3.5788,3.7049,3.508,3.6053,501852,8224010.6,0.042,1.1794,16.3873,0.8205,997009972.8,3266520000,61166256,0,200400000,28.9199,3.0255,6.1622,-19.4805
300001.SZ,2011/10/20,3.6053,3.5832,3.5832,3.3443,3.3841,640471,9945148.9,-0.2212,-6.135,15.5279,1.0471,935843716.8,3066120000,61166256,0,200400000,27.1457,2.8399,5.7842,-18.2854
300001.SZ,2011/10/21,3.3841,3.3864,3.4328,3.3399,3.3443,271275,4136479.7,-0.0398,-1.1765,15.2483,0.4435,924833790.7,3030048000,61166256,0,200400000,26.8263,2.8064,5.7161,-18.0703
300001.SZ,2011/10/24,3.3443,3.3443,3.424,3.2735,3.3775,427766,6470141.5,0.0332,0.9921,15.1254,0.6993,934008729.1,3060108000,61166256,0,200400000,27.0924,2.8343,5.7728,-18.2496
300001.SZ,2011/10/25,3.3775,3.3377,3.4837,3.3134,3.4837,937410,14489347.8,0.1062,3.1434,15.4568,1.5326,963368532,3156300000,61166256,0,200400000,27.9441,2.9234,5.9543,-18.8232
300001.SZ,2011/10/26,3.4837,3.4505,3.5677,3.4151,3.4792,1080308,17072213,-0.0044,-0.127,15.8031,1.7662,962145206.9,3152292000,61166256,0,200400000,27.9086,2.9197,5.9467,-18.7993
300001.SZ,2011/10/27,3.4792,3.4682,3.5478,3.4505,3.4638,678270,10687612.3,-0.0155,-0.445,15.7572,1.1089,957863569,3138264000,61166256,0,200400000,27.7844,2.9067,5.9203,-18.7157
300001.SZ,2011/10/28,3.4638,3.5368,3.5478,3.4682,3.539,703965,11161462.5,0.0752,2.1711,15.8551,1.1509,978660096,3206400000,61166256,0,200400000,28.3876,2.9698,6.0488,-19.122
300001.SZ,2011/10/31,3.539,3.5832,3.5832,3.5169,3.5788,722931,11624809.9,0.0398,1.125,16.0801,1.1819,989670022.1,3242472000,61166256,0,200400000,28.707,3.0032,6.1169,-19.3371
300001.SZ,2011/11/1,3.5788,3.5412,3.6208,3.5169,3.6053,936039,15174981.6,0.0265,0.7417,16.2119,1.5303,997009972.8,3266520000,61166256,0,200400000,28.9199,3.0255,6.1622,-19.4805
300001.SZ,2011/11/2,3.6053,3.5434,3.9659,3.5412,3.9659,4675459,81458815.1,0.3605,10,17.4226,7.6439,1096710970,3593172000,61166256,0,200400000,31.8119,3.328,6.7785,-21.4286
300001.SZ,2011/11/3,3.9659,3.9659,4.1937,3.9659,4.0477,5256758,96673476.6,0.0818,2.0636,18.3903,8.5942,1119342485,3667320000,61166256,0,200400000,32.4683,3.3967,6.9183,-21.8708
300001.SZ,2011/11/4,4.0477,4.0521,4.0986,3.9946,4.0853,2327656,42664303.7,0.0376,0.929,18.3293,3.8055,1129740748,3701388000,61166256,0,200400000,32.7699,3.4282,6.9826,-22.074
300001.SZ,2011/11/7,4.0853,4.0875,4.1362,3.988,4.0853,1758695,32218793.9,0,0,18.3197,2.8753,1129740748,3701388000,61166256,0,200400000,32.7699,3.4282,6.9826,-22.074
300001.SZ,2011/11/8,4.0853,4.0809,4.1273,3.8973,3.9371,1989668,36083383.9,-0.1482,-3.6275,18.1354,3.2529,1088759357,3567120000,61166256,0,200400000,31.5812,3.3039,6.7293,-21.2732
300001.SZ,2011/11/9,3.9371,3.9592,4.0698,3.9039,4.0654,1545028,27931505.9,0.1283,3.2584,18.0783,2.5259,1124235785,3683352000,61166256,0,200400000,32.6103,3.4115,6.9486,-21.9664
300001.SZ,2011/11/10,4.0654,4.03,4.2025,3.9636,4.1096,3144802,58347368.4,0.0442,1.0881,18.5536,5.1414,1136469036,3723432000,61166256,0,200400000,32.9651,3.4487,7.0242,-22.2054
300001.SZ,2011/11/11,4.1096,4.0986,4.145,3.9813,4.0366,1787349,32725253.9,-0.073,-1.7761,18.3094,2.9221,1116284172,3657300000,61166256,0,200400000,32.3796,3.3874,6.8994,-21.811
300001.SZ,2011/11/14,4.0366,4.0765,4.2246,4.0765,4.1583,2273182,42688286.1,0.1217,3.0137,18.7791,3.7164,1149925613,3767520000,61166256,0,200400000,33.3554,3.4895,7.1074,-22.4684
300001.SZ,2011/11/15,4.1583,4.1605,4.2246,4.1096,4.2025,1827253,34375655.9,0.0442,1.0638,18.8128,2.9874,1162158864,3807600000,61166256,0,200400000,33.7103,3.5266,7.183,-22.7074
300001.SZ,2011/11/16,4.2025,4.1627,4.218,3.9769,3.999,1744492,32069988.8,-0.2035,-4.8421,18.3836,2.852,1105885908,3623232000,61166256,0,200400000,32.078,3.3558,6.8352,-21.6079
300001.SZ,2011/11/17,3.999,4.0256,4.0499,3.9415,3.957,1004838,18093552.8,-0.042,-1.0509,18.0064,1.6428,1094264320,3585156000,61166256,0,200400000,31.7409,3.3206,6.7633,-21.3808
300001.SZ,2011/11/18,3.957,3.915,3.9548,3.7756,3.7955,1416099,24579816.2,-0.1615,-4.0805,17.3574,2.3152,1049612953,3438864000,61166256,0,200400000,30.4457,3.1851,6.4874,-20.5083
300001.SZ,2011/11/21,3.7955,3.8088,3.8929,3.7491,3.8199,780067,13413959.3,0.0243,0.641,17.1959,1.2753,1056341241,3460908000,61166256,0,200400000,30.6409,3.2055,6.5289,-20.6398
300001.SZ,2011/11/22,3.8199,3.7955,3.7955,3.654,3.7026,1082929,18190538.2,-0.1172,-3.0689,16.7975,1.7705,1023923125,3354696000,61166256,0,200400000,29.7005,3.1071,6.3286,-20.0064
300001.SZ,2011/11/23,3.7026,3.7159,3.8,3.6717,3.6982,804150,13524871,-0.0044,-0.1195,16.8188,1.3147,1022699800,3350688000,61166256,0,200400000,29.6651,3.1034,6.321,-19.9825
300001.SZ,2011/11/24,3.6982,3.6673,3.696,3.5721,3.6717,756553,12437753,-0.0265,-0.7177,16.44,1.2369,1015359850,3326640000,61166256,0,200400000,29.4521,3.0811,6.2757,-19.8391
300001.SZ,2011/11/25,3.6717,3.6673,3.6894,3.5721,3.5832,628331,10298915.5,-0.0885,-2.4096,16.3909,1.0273,990893347.2,3246480000,61166256,0,200400000,28.7425,3.0069,6.1244,-19.361
300001.SZ,2011/11/28,3.5832,3.5611,3.6164,3.5412,3.6009,529188,8559900.4,0.0177,0.4938,16.1755,0.8652,995786647.7,3262512000,61166256,0,200400000,28.8844,3.0217,6.1547,-19.4566
300001.SZ,2011/11/29,3.6009,3.623,3.7447,3.6053,3.7115,1024783,17018149.3,0.1106,3.0713,16.6066,1.6754,1026369776,3362712000,61166256,0,200400000,29.7715,3.1146,6.3437,-20.0542
300001.SZ,2011/11/30,3.7115,3.7159,3.7159,3.3598,3.4085,1204687,19152262.2,-0.303,-8.1645,15.8981,1.9695,942572005,3088164000,61166256,0,200400000,27.3408,2.8603,5.8258,-18.4169
300001.SZ,2011/12/1,3.4085,3.5301,3.5721,3.4616,3.4792,1030249,16378802.9,0.0708,2.0766,15.8979,1.6843,962145206.9,3152292000,61166256,0,200400000,27.9086,2.9197,5.9467,-18.7993
300001.SZ,2011/12/2,3.4792,3.4726,3.4726,3.3886,3.393,533897,8258698.6,-0.0863,-2.4793,15.4687,0.8729,938290367,3074136000,61166256,0,200400000,27.2166,2.8473,5.7993,-18.3332
300001.SZ,2011/12/5,3.393,3.393,3.424,3.3156,3.3156,556850,8457296.3,-0.0774,-2.2816,15.1877,0.9104,916882177.4,3003996000,61166256,0,200400000,26.5956,2.7823,5.667,-17.9149
300001.SZ,2011/12/6,3.3156,3.3134,3.3886,3.2935,3.3797,404339,6118186.9,0.0641,1.9346,15.1313,0.661,934620391.7,3062112000,61166256,0,200400000,27.1102,2.8361,5.7766,-18.2615
300001.SZ,2011/12/7,3.3797,3.3443,3.424,3.3443,3.4195,409441,6298011.4,0.0398,1.178,15.382,0.6694,945630317.8,3098184000,61166256,0,200400000,27.4295,2.8695,5.8447,-18.4766
300001.SZ,2011/12/8,3.4195,3.4262,3.4593,3.3355,3.3996,441494,6791324.8,-0.0199,-0.5821,15.3826,0.7218,940125354.7,3080148000,61166256,0,200400000,27.2698,2.8528,5.8107,-18.3691
300001.SZ,2011/12/9,3.3996,3.3598,3.4151,3.3576,3.3709,344779,5267757.6,-0.0288,-0.8458,15.2786,0.5637,932173741.4,3054096000,61166256,0,200400000,27.0392,2.8287,5.7615,-18.2137
300001.SZ,2011/12/12,3.3709,3.3598,3.5036,3.3598,3.4837,720024,11170726.5,0.1128,3.3465,15.5144,1.1772,963368532,3156300000,61166256,0,200400000,27.9441,2.9234,5.9543,-18.8232
300001.SZ,2011/12/13,3.4837,3.4704,3.4726,3.3399,3.4439,785700,12106766.2,-0.0398,-1.1429,15.4089,1.2845,952358605.9,3120228000,61166256,0,200400000,27.6247,2.89,5.8863,-18.6081
300001.SZ,2011/12/14,3.4439,3.4638,3.4638,3.3465,3.3465,452505,6964408,-0.0973,-2.8259,15.3908,0.7398,925445453.3,3032052000,61166256,0,200400000,26.844,2.8083,5.7199,-18.0822
300001.SZ,2011/12/15,3.3465,3.3841,3.3841,3.2183,3.2249,804048,11872951.1,-0.1217,-3.6352,14.7665,1.3145,891804012.5,2921832000,61166256,0,200400000,25.8682,2.7062,5.512,-17.4249
300001.SZ,2011/12/16,3.2249,3.1961,3.3089,3.1939,3.2957,458440,6761667.1,0.0708,2.1948,14.7493,0.7495,911377214.4,2985960000,61166256,0,200400000,26.436,2.7656,5.633,-17.8074
300001.SZ,2011/12/19,3.2957,3.278,3.3576,3.1851,3.3443,560543,8270632.3,0.0487,1.4765,14.7547,0.9164,924833790.7,3030048000,61166256,0,200400000,26.8263,2.8064,5.7161,-18.0703
300001.SZ,2011/12/20,3.3443,3.3399,3.4306,3.3178,3.3178,477749,7276860.9,-0.0265,-0.7937,15.2316,0.7811,917493840,3006000000,61166256,0,200400000,26.6134,2.7842,5.6708,-17.9269
300001.SZ,2011/12/21,3.3178,3.3687,3.3797,3.2072,3.2072,414486,6206122.9,-0.1106,-3.3333,14.9731,0.6776,886910712,2905800000,61166256,0,200400000,25.7263,2.6914,5.4817,-17.3293
300001.SZ,2011/12/22,3.2072,3.1851,3.1939,3.0413,3.1298,487007,6838126.6,-0.0774,-2.4138,14.0411,0.7962,865502522.4,2835660000,61166256,0,200400000,25.1053,2.6264,5.3494,-16.911
300001.SZ,2011/12/23,3.1298,3.1187,3.2249,3.0745,3.1718,390616,5600757.1,0.042,1.3428,14.3383,0.6386,877124111,2873736000,61166256,0,200400000,25.4424,2.6617,5.4213,-17.1381
300001.SZ,2011/12/26,3.1718,3.1851,3.2072,3.1143,3.1298,220148,3149006.5,-0.042,-1.325,14.304,0.3599,865502522.4,2835660000,61166256,0,200400000,25.1053,2.6264,5.3494,-16.911
300001.SZ,2011/12/27,3.1298,3.1187,3.1453,3.0302,3.0369,275201,3842291.1,-0.0929,-2.9682,13.9618,0.4499,839812694.9,2751492000,61166256,0,200400000,24.3601,2.5484,5.1906,-16.4091
300001.SZ,2011/12/28,3.0369,3.0302,3.0678,2.9418,3.0081,386657,5215527,-0.0288,-0.9468,13.4888,0.6321,831861081.6,2725440000,61166256,0,200400000,24.1295,2.5243,5.1415,-16.2537
300001.SZ,2011/12/29,3.0081,2.9926,3.0922,2.9904,3.0435,370347,5123055.5,0.0354,1.1765,13.8331,0.6055,841647682.6,2757504000,61166256,0,200400000,24.4133,2.554,5.202,-16.4449
300001.SZ,2011/12/30,3.0435,3.0435,3.0966,3.028,3.09,252947,3513356,0.0464,1.5262,13.8897,0.4135,854492596.3,2799588000,61166256,0,200400000,24.7859,2.593,5.2814,-16.6959
300001.SZ,2012/1/4,3.09,3.1187,3.1961,3.0789,3.09,631438,8983998.3,0,0,14.2278,1.0323,854492596.3,2799588000,61166256,0,200400000,26.6925,2.4462,4.3604,-11.6701
300001.SZ,2012/1/5,3.09,3.0546,3.0878,2.9816,2.9838,328639,4510738.9,-0.1062,-3.4359,13.7255,0.5373,825132793.4,2703396000,61166256,0,200400000,25.7753,2.3621,4.2106,-11.2691
300001.SZ,2012/1/6,2.9838,2.9727,3.0501,2.8909,3.0302,291170,3909592.1,0.0464,1.5567,13.4272,0.476,837977707.2,2745480000,61166256,0,200400000,26.1766,2.3989,4.2761,-11.4445
300001.SZ,2012/1/9,3.0302,3.0501,3.1497,2.9904,3.143,475512,6636538.9,0.1128,3.7226,13.9566,0.7774,869172497.8,2847684000,61166256,0,200400000,27.151,2.4882,4.4353,-11.8706
300001.SZ,2012/1/10,3.143,3.1386,3.2603,3.1298,3.2359,817330,11860799.7,0.0929,2.9557,14.5116,1.3362,894862325.3,2931852000,61166256,0,200400000,27.9535,2.5617,4.5664,-12.2214
300001.SZ,2012/1/11,3.2359,3.247,3.2713,3.1851,3.2183,449966,6562524.7,-0.0177,-0.5468,14.5845,0.7356,889969024.8,2915820000,61166256,0,200400000,27.8007,2.5477,4.5415,-12.1546
300001.SZ,2012/1/12,3.2183,3.1873,3.2492,3.163,3.2293,375358,5452340.1,0.0111,0.3436,14.5257,0.6137,893027337.6,2925840000,61166256,0,200400000,27.8962,2.5565,4.5571,-12.1964
300001.SZ,2012/1/13,3.2293,3.2337,3.2492,3.0678,3.0723,654031,9206822.5,-0.157,-4.863,14.077,1.0693,849599295.8,2783556000,61166256,0,200400000,26.5396,2.4322,4.3355,-11.6033
300001.SZ,2012/1/16,3.0723,3.0546,3.0656,2.944,2.9661,334573,4520140.9,-0.1062,-3.4557,13.5102,0.547,820239493,2687364000,61166256,0,200400000,25.6225,2.3481,4.1856,-11.2023
300001.SZ,2012/1/17,2.9661,3.0015,3.1475,2.9418,3.132,527645,7296309.9,0.1659,5.5928,13.8281,0.8626,866114185,2837664000,61166256,0,200400000,27.0555,2.4794,4.4197,-11.8288
300001.SZ,2012/1/18,3.132,3.132,3.1829,3.017,3.028,425100,5953425.4,-0.104,-3.3192,14.0048,0.695,837366044.6,2743476000,61166256,0,200400000,26.1575,2.3971,4.273,-11.4362
300001.SZ,2012/1/19,3.028,3.0302,3.09,3.0103,3.059,405428,5583179.7,0.031,1.0226,13.7711,0.6628,845929320.5,2771532000,61166256,0,200400000,26.425,2.4217,4.3167,-11.5531
300001.SZ,2012/1/20,3.059,3.0745,3.1364,3.059,3.09,611824,8541095.4,0.031,1.0123,13.9601,1.0003,854492596.3,2799588000,61166256,0,200400000,26.6925,2.4462,4.3604,-11.6701
300001.SZ,2012/1/30,3.09,3.0767,3.1254,3.0214,3.0369,635881,8843881.9,-0.0531,-1.718,13.9081,1.0396,839812694.9,2751492000,61166256,0,200400000,26.2339,2.4041,4.2855,-11.4696
300001.SZ,2012/1/31,3.0369,3.0258,3.0457,2.8975,2.9661,615381,8217208.2,-0.0708,-2.3307,13.353,1.0061,820239493,2687364000,61166256,0,200400000,25.6225,2.3481,4.1856,-11.2023
300001.SZ,2012/2/1,2.9661,2.944,3.0258,2.944,2.9506,460064,6199041.5,-0.0155,-0.522,13.4743,0.7522,815957855,2673336000,61166256,0,200400000,25.4887,2.3359,4.1638,-11.1438
300001.SZ,2012/2/2,2.9506,2.9595,3.017,2.9373,3.0037,584999,7844386.3,0.0531,1.7991,13.4092,0.9564,830637756.5,2721432000,61166256,0,200400000,25.9473,2.3779,4.2387,-11.3443
300001.SZ,2012/2/3,3.0037,3.0037,3.1032,2.986,3.059,1022864,14101938.9,0.0553,1.8409,13.7867,1.6723,845929320.5,2771532000,61166256,0,200400000,26.425,2.4217,4.3167,-11.5531
300001.SZ,2012/2/6,3.059,3.0678,3.1187,3.0634,3.0988,1141509,15950777.4,0.0398,1.3015,13.9734,1.8662,856939246.6,2807604000,61166256,0,200400000,26.7689,2.4532,4.3729,-11.7035
300001.SZ,2012/2/7,3.0988,3.09,3.09,3.0015,3.028,817650,11243584.6,-0.0708,-2.2841,13.7511,1.3368,837366044.6,2743476000,61166256,0,200400000,26.1575,2.3971,4.273,-11.4362
300001.SZ,2012/2/8,3.028,3.0435,3.163,2.9993,3.163,1029664,14426874.4,0.1349,4.4558,14.0112,1.6834,874677460.8,2865720000,61166256,0,200400000,27.323,2.504,4.4634,-11.9458
300001.SZ,2012/2/9,3.163,3.1519,3.205,3.1254,3.1718,1255491,18008146.4,0.0088,0.2797,14.3435,2.0526,877124111,2873736000,61166256,0,200400000,27.3994,2.511,4.4759,-11.9792
300001.SZ,2012/2/10,3.1718,3.1342,3.2249,3.1342,3.1585,925171,13257577.3,-0.0133,-0.4184,14.3299,1.5126,873454135.7,2861712000,61166256,0,200400000,27.2848,2.5004,4.4572,-11.929
300001.SZ,2012/2/13,3.1585,3.1585,3.2426,3.1165,3.2094,1034076,14982513.2,0.0509,1.6106,14.4888,1.6906,887522374.6,2907804000,61166256,0,200400000,27.7243,2.5407,4.529,-12.1212
300001.SZ,2012/2/14,3.2094,3.2116,3.2404,3.1696,3.1961,726191,10464732.5,-0.0133,-0.4135,14.4104,1.1872,883852399.2,2895780000,61166256,0,200400000,27.6096,2.5302,4.5102,-12.0711
300001.SZ,2012/2/15,3.1961,3.1851,3.2559,3.1674,3.2514,1036573,15117304.1,0.0553,1.7301,14.5839,1.6947,899143963.2,2945880000,61166256,0,200400000,28.0873,2.574,4.5883,-12.2799
300001.SZ,2012/2/16,3.2514,3.2514,3.2647,3.1829,3.2293,1085747,15844118.7,-0.0221,-0.6803,14.5928,1.7751,893027337.6,2925840000,61166256,0,200400000,27.8962,2.5565,4.5571,-12.1964
300001.SZ,2012/2/17,3.2293,3.2249,3.2912,3.1961,3.247,996804,14626850.3,0.0177,0.5479,14.6737,1.6297,897920638.1,2941872000,61166256,0,200400000,28.0491,2.5705,4.582,-12.2632
300001.SZ,2012/2/20,3.247,3.2912,3.351,3.2581,3.2713,1511198,22524051.8,0.0243,0.7493,14.9048,2.4706,904648926.2,2963916000,61166256,0,200400000,28.2592,2.5897,4.6164,-12.3551
300001.SZ,2012/2/21,3.2713,3.2912,3.3023,3.2006,3.2979,900627,13259693.4,0.0265,0.8114,14.7227,1.4724,911988877,2987964000,61166256,0,200400000,28.4885,2.6108,4.6538,-12.4553
300001.SZ,2012/2/22,3.2979,3.3067,3.3797,3.2802,3.3775,1462953,22137622.7,0.0796,2.4145,15.1321,2.3918,934008729.1,3060108000,61166256,0,200400000,29.1764,2.6738,4.7662,-12.7561
300001.SZ,2012/2/23,3.3775,3.3709,3.4461,3.3311,3.3664,1279639,19562886.8,-0.0111,-0.3274,15.2878,2.0921,930950416.3,3050088000,61166256,0,200400000,29.0809,2.665,4.7506,-12.7143
300001.SZ,2012/2/24,3.3664,3.3709,3.4571,3.351,3.4372,1567800,24193636.5,0.0708,2.1025,15.4316,2.5632,950523618.2,3114216000,61166256,0,200400000,29.6923,2.7211,4.8505,-12.9816
300001.SZ,2012/2/27,3.4372,3.4571,3.4593,3.3952,3.4063,1387533,21481830.9,-0.031,-0.9009,15.482,2.2685,941960342.4,3086160000,61166256,0,200400000,29.4248,2.6966,4.8068,-12.8647
300001.SZ,2012/2/28,3.4063,3.3731,3.3886,3.2802,3.3134,1092671,16467468.9,-0.0929,-2.7273,15.0708,1.7864,916270514.9,3001992000,61166256,0,200400000,28.6223,2.623,4.6757,-12.5138
300001.SZ,2012/2/29,3.3134,3.3178,3.3488,3.2735,3.2735,584071,8706713.8,-0.0398,-1.2016,14.9069,0.9549,905260588.8,2965920000,61166256,0,200400000,28.2784,2.5915,4.6195,-12.3634
300001.SZ,2012/3/1,3.2735,3.2647,3.3266,3.2647,3.289,541640,8079143.6,0.0155,0.473,14.9161,0.8855,909542226.7,2979948000,61166256,0,200400000,28.4121,2.6038,4.6413,-12.4219
300001.SZ,2012/3/2,3.289,3.2979,3.3841,3.2846,3.3753,839832,12721820.4,0.0863,2.6227,15.1481,1.373,933397066.6,3058104000,61166256,0,200400000,29.1573,2.672,4.7631,-12.7477
300001.SZ,2012/3/5,3.3753,3.3775,3.3864,3.3399,3.3443,679481,10322074.4,-0.031,-0.9174,15.1911,1.1109,924833790.7,3030048000,61166256,0,200400000,28.8898,2.6475,4.7194,-12.6308
300001.SZ,2012/3/6,3.3443,3.3288,3.3443,3.2337,3.3045,728151,10811032.1,-0.0398,-1.1905,14.8472,1.1904,913823864.6,2993976000,61166256,0,200400000,28.5459,2.616,4.6632,-12.4804
300001.SZ,2012/3/7,3.3045,3.2581,3.3443,3.2559,3.2935,557928,8344709.5,-0.0111,-0.3347,14.9566,0.9121,910765551.8,2983956000,61166256,0,200400000,28.4503,2.6073,4.6476,-12.4386
300001.SZ,2012/3/8,3.2935,3.3178,3.3709,3.3089,3.351,678303,10267441.6,0.0575,1.7461,15.137,1.1089,926668778.4,3036060000,61166256,0,200400000,28.9471,2.6528,4.7287,-12.6558
300001.SZ,2012/3/9,3.351,3.3532,3.3974,3.3399,3.3952,919235,14041253.5,0.0442,1.3201,15.2749,1.5028,938902029.6,3076140000,61166256,0,200400000,29.3292,2.6878,4.7912,-12.8229
300001.SZ,2012/3/12,3.3952,3.4195,3.4262,3.3488,3.393,933364,14263136,-0.0022,-0.0651,15.2814,1.5259,938290367,3074136000,61166256,0,200400000,29.3101,2.6861,4.788,-12.8145
300001.SZ,2012/3/13,3.393,3.393,3.4593,3.362,3.4549,1159443,17948905.4,0.0619,1.8253,15.4806,1.8956,955416918.7,3130248000,61166256,0,200400000,29.8451,2.7351,4.8754,-13.0484
300001.SZ,2012/3/14,3.4549,3.4527,3.4859,3.2359,3.2647,1761201,26912125.6,-0.1902,-5.5058,15.2806,2.8794,902813938.6,2957904000,61166256,0,200400000,28.2019,2.5845,4.607,-12.33
300001.SZ,2012/3/15,3.2647,3.2625,3.2935,3.1408,3.1585,1214881,17545601.1,-0.1062,-3.252,14.4422,1.9862,873454135.7,2861712000,61166256,0,200400000,27.2848,2.5004,4.4572,-11.929
300001.SZ,2012/3/16,3.1585,3.1652,3.2205,3.1541,3.2205,632166,9113458.4,0.0619,1.9608,14.4162,1.0335,890580687.4,2917824000,61166256,0,200400000,27.8198,2.5495,4.5446,-12.1629
300001.SZ,2012/3/19,3.2205,3.216,3.2581,3.174,3.2581,778747,11333991.6,0.0376,1.1676,14.5541,1.2732,900978950.9,2951892000,61166256,0,200400000,28.1446,2.5792,4.5976,-12.305
300001.SZ,2012/3/20,3.2581,3.2514,3.2581,3.1187,3.1187,903691,12946711.3,-0.1393,-4.277,14.3265,1.4774,862444209.6,2825640000,61166256,0,200400000,26.9409,2.4689,4.401,-11.7787
300001.SZ,2012/3/21,3.1187,3.1187,3.1762,3.1187,3.1475,640884,9106560.6,0.0288,0.922,14.2094,1.0478,870395822.9,2851692000,61166256,0,200400000,27.1893,2.4917,4.4416,-11.8873
300001.SZ,2012/3/22,3.1475,3.2006,3.3421,3.2006,3.2315,1535334,22632498.2,0.0841,2.6704,14.7411,2.5101,893639000.2,2927844000,61166256,0,200400000,27.9153,2.5582,4.5602,-12.2047
300001.SZ,2012/3/23,3.2315,3.2404,3.2404,3.1231,3.1386,768485,11002212.3,-0.0929,-2.8747,14.3168,1.2564,867949172.6,2843676000,61166256,0,200400000,27.1128,2.4847,4.4291,-11.8539
300001.SZ,2012/3/26,3.1386,3.1408,3.163,3.0634,3.1386,498352,7042605.1,0,0,14.1318,0.8147,867949172.6,2843676000,61166256,0,200400000,27.1128,2.4847,4.4291,-11.8539
300001.SZ,2012/3/27,3.1386,3.1585,3.1607,3.0723,3.0855,452700,6390798.4,-0.0531,-1.6913,14.1171,0.7401,853269271.2,2795580000,61166256,0,200400000,26.6543,2.4427,4.3542,-11.6534
300001.SZ,2012/3/28,3.0855,3.0878,3.0878,2.9484,2.9595,599099,8137701.5,-0.1261,-4.086,13.5832,0.9795,818404505.3,2681352000,61166256,0,200400000,25.5652,2.3429,4.1763,-11.1772
300001.SZ,2012/3/29,2.9595,2.9595,2.9816,2.9108,2.9307,548189,7288136.4,-0.0288,-0.9716,13.2949,0.8962,810452892,2655300000,61166256,0,200400000,25.3168,2.3201,4.1357,-11.0686
300001.SZ,2012/3/30,2.9307,2.9307,2.9705,2.871,2.9373,521355,6874400.6,0.0066,0.2264,13.1856,0.8524,812287879.7,2661312000,61166256,0,200400000,25.3741,2.3253,4.1451,-11.0937
300001.SZ,2012/4/5,2.9373,2.9197,2.9749,2.8975,2.9683,944216,12517664.2,0.031,1.0542,13.2572,1.5437,820851155.5,2689368000,61166256,0,200400000,25.6416,2.3499,4.1888,-11.2106
300001.SZ,2012/4/6,2.9683,2.9528,2.9926,2.9174,2.9617,527043,7035538.7,-0.0066,-0.2235,13.3491,0.8617,819016167.8,2683356000,61166256,0,200400000,25.5843,2.3446,4.1794,-11.1856
300001.SZ,2012/4/9,2.9617,2.8997,2.9772,2.8997,2.9042,385648,5101375.2,-0.0575,-1.9417,13.2281,0.6305,803112941.3,2631252000,61166256,0,200400000,25.0875,2.2991,4.0982,-10.9684
300001.SZ,2012/4/10,2.9042,2.8754,2.9064,2.7958,2.8887,575175,7398727.1,-0.0155,-0.5331,12.8634,0.9403,798831303.4,2617224000,61166256,0,200400000,24.9537,2.2868,4.0764,-10.9099
300001.SZ,2012/4/11,2.8887,2.8688,2.9484,2.8334,2.9484,570329,7425194.3,0.0597,2.0674,13.0191,0.9324,815346192.5,2671332000,61166256,0,200400000,25.4696,2.3341,4.1607,-11.1354
300001.SZ,2012/4/12,2.9484,2.9484,3.0302,2.9064,3.0148,964870,12958789.9,0.0664,2.2506,13.4306,1.5775,833696069.3,2731452000,61166256,0,200400000,26.0428,2.3866,4.2543,-11.3861
300001.SZ,2012/4/13,3.0148,3.0148,3.0258,2.9351,2.9639,1096017,14761805.6,-0.0509,-1.6875,13.4686,1.7919,819627830.4,2685360000,61166256,0,200400000,25.6034,2.3464,4.1825,-11.1939
300001.SZ,2012/4/16,2.9639,2.9639,2.9772,2.944,2.955,517888,6935920.9,-0.0088,-0.2985,13.3927,0.8467,817181180.2,2677344000,61166256,0,200400000,25.5269,2.3394,4.17,-11.1605
